uri,labels,speechiness,duration (ms)
spotify:track:46eHxWRKmtYhUHPDRgclt6,2,0.102,296973.0
spotify:track:46h7yzNgZQNuyn5BwBHQeS,1,0.315,170307.0
spotify:track:46hBN101eELE1lhjYPauSx,1,0.0517,177273.0
spotify:track:46lFttIf5hnUZMGvjK0Wxo,2,0.0469,227074.0
spotify:track:46n2EGFnPC3tzWCN1Aqe26,0,0.0329,284760.0
spotify:track:46ou4l4zvrZMada0TgoVH9,1,0.0299,243893.0
spotify:track:46sjRnYgffpaQhUOabBJah,3,0.0435,266600.0
spotify:track:46zu58Q3hGtlJbL8DNOSko,1,0.0367,320533.0
spotify:track:470y1BQSLL04tnDPwW4SF8,2,0.0413,259239.0
spotify:track:471TkOtal2g4d3YvnP96bt,1,0.0354,184660.0
spotify:track:4742iO0WBPpPLzSUCidZqa,3,0.26,61000.0
spotify:track:479xhIMpUhIw1cjUXe6OO4,0,0.148,187826.0
spotify:track:47Bg6IrMed1GPbxRgwH2aC,0,0.0596,262231.0
spotify:track:47CinRW4DIfL22OlU23XWc,1,0.162,335520.0
spotify:track:47EiUVwUp4C9fGccaPuUCS,1,0.0544,205090.0
spotify:track:47FkzJm1bUaIc0OaGZvslL,0,0.522,107253.0
spotify:track:47GwIvmWNwmzurul1rFyJ2,0,0.0405,217574.0
spotify:track:47NV5k9HgGtrzCpd46jV9F,1,0.0785,122927.0
spotify:track:47PZ6X2PpUgLhqhlygnYJE,0,0.626,148500.0
spotify:track:47TQjzeG4KI0XWWb0wkbri,2,0.0384,236712.0
spotify:track:47VNUDWEjYztIUBWe3u2Kz,1,0.0472,175200.0
spotify:track:47Y7PT6z2rvcaDrkO6X3iq,1,0.0675,97360.0
spotify:track:47Yann2RUKWbjSIIjQadiC,3,0.0462,159800.0
spotify:track:47hGj4XTeK0bjo4Ko42K1g,1,0.0599,226293.0
spotify:track:47slEkHGlo9CClZgvGlkqi,1,0.19,144146.0
spotify:track:47t7MRzHXJ3mnL3TjN6a8J,0,0.0328,149855.0
spotify:track:47x2M4BHidaoqLxkpeAb3C,0,0.0286,237573.0
spotify:track:47ycT8Rnhz6nQ54eJND3II,1,0.0873,159008.0
spotify:track:4806KGyCF4hTGDY8gYRBeq,1,0.0388,124060.0
spotify:track:482OSODPNgnvIPRyByk0sm,0,0.0316,252173.0
spotify:track:48BTk7yMhhGGZUQp2LHWjr,1,0.0351,191478.0
spotify:track:48GU87P0fL4fBbGClkCU3T,1,0.0478,119601.0
spotify:track:48HSUrDZQPVeWuVckLb902,0,0.04,261040.0
spotify:track:48I2jVgNW614Q5W1bcXDh7,3,0.0723,241967.0
spotify:track:48Mx07NPxTmzJjtVDK2g2v,3,0.34,144947.0
spotify:track:48NOU8mTvd5040rAmIuX2l,0,0.0332,219782.0
spotify:track:48QmG1dfvMuYLxMPt7KSRA,1,0.117,221176.0
spotify:track:48Rr2RrL3dZXhaYpWM8hZt,3,0.0336,147500.0
spotify:track:48aXmqx04t4FxDoUQYF5al,3,0.0293,232174.0
spotify:track:48dTTG5Fxi5t71UxyXu0eO,3,0.0535,192000.0
spotify:track:48db71uT5mlzqtkBG5BOtJ,3,0.0383,135750.0
spotify:track:48fzVg5tLc7DII84diRCUO,2,0.0709,187931.0
spotify:track:48gAcPH3stFshFnGDvo6SQ,1,0.0328,197027.0
spotify:track:48mqfE8RHAaxVWSr3aSOjD,0,0.0381,273560.0
spotify:track:48nPLth129Pu379aYDYkli,2,0.0457,239333.0
spotify:track:48oO85DnRlxXfY9q0Hdrzb,1,0.0399,182484.0
spotify:track:48paVtrom4HMkROBEvPHW6,0,0.41,159000.0
spotify:track:48vwyJNYbkxmRomS1V53IK,0,0.0299,188480.0
spotify:track:48w5W5RvRVZDdLeDbpmwrG,1,0.0748,192602.0
spotify:track:48xNw8YZxvrc3qB5IKaJ8w,0,0.0362,352865.0
spotify:track:48xq0DnfAKtsFjK1L7GZx9,1,0.0873,151133.0
spotify:track:490OCW6z2SqJPPyZystgoG,2,0.0728,163240.0
spotify:track:492FG3XeaSPRftcsu8vD9k,0,0.204,163767.0
spotify:track:496vIKS2INz840xZaKncvR,1,0.166,161829.0
spotify:track:4997MLh8Y5CZpG0Inj9ow2,1,0.248,224053.0
spotify:track:499NSWZXkgUjXydMXIkuiS,3,0.0404,80640.0
spotify:track:49B2Pw1VdwHTVlNZtk2Joa,2,0.0445,204600.0
spotify:track:49CbjlYS80IiY6niz0rK0o,0,0.0292,167520.0
spotify:track:49J6svhYRESz6wKm1AIyHv,0,0.0523,146939.0
spotify:track:49OsRGWTYgGPtZSRsSuNCa,1,0.0798,192070.0
spotify:track:49Q7YpC12D4WxtEKT5K44j,1,0.171,226747.0
spotify:track:49eplIHvgCLY8HAgcaWrUb,1,0.0642,235012.0
spotify:track:49gRYU6hBWgSH2JVixGkJq,1,0.107,244440.0
spotify:track:49shtsiVxakpVGxSltpgjX,0,0.033,274520.0
spotify:track:49z6pEQAihKOYZ3NZRfI8d,0,0.0324,207440.0
spotify:track:4A2LfnduSTsE8u0ecYROxE,0,0.0622,267107.0
spotify:track:4A5LsjpZx6FTW4rf0IVTcF,3,0.0643,140417.0
spotify:track:4A6GiKusHlmrtqCyKAyPg2,0,0.0265,239400.0
spotify:track:4AHFGnD2G51kpRhZEgho8a,0,0.0634,188800.0
spotify:track:4AJUQBF0pIqQvBTGpNd8zZ,1,0.124,172455.0
spotify:track:4AKNkgtTweGqn1GNffqSnw,2,0.0588,301022.0
spotify:track:4AKUOaCRcoKTFnVI9LtsrN,0,0.0285,218307.0
spotify:track:4AKhBqeaqfsa3QhIXemObE,0,0.0316,289640.0
spotify:track:4AMoWKnElhuJniqKP0UFDh,1,0.0268,152960.0
spotify:track:4APNwnbyxA9dcVahRiRzhw,3,0.0321,212087.0
spotify:track:4AUViks2VmvRR44fPmMxno,0,0.0307,726243.0
spotify:track:4AVe62GFbb3ffKXjUSpiuv,1,0.227,205500.0
spotify:track:4AXS0kSzmuhAAYJtVKbZDq,0,0.044,166137.0
spotify:track:4Acofe9hICRvyBTP5hFNk0,0,0.031,197773.0
spotify:track:4AdD9JhtqFrMXrSXOQ2MGT,0,0.0376,205890.0
spotify:track:4AebZz6zjrNpqk7mehE24x,1,0.37,189098.0
spotify:track:4Aicm1D1QrikMTKYD8pGNj,1,0.0609,172733.0
spotify:track:4An9H5fsEyJZTXtclokIaL,0,0.0402,171000.0
spotify:track:4AoQ3IvQqXjFhvtVyrGfGn,1,0.0351,273679.0
spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,1,0.0294,254351.0
spotify:track:4At8zIlntcZaPorwdI69km,1,0.0332,287867.0
spotify:track:4Atrs6uHdnXU7F8Z2QehLb,1,0.0476,213383.0
spotify:track:4AtvJz0HgSYp09uHRRHK9H,1,0.207,176360.0
spotify:track:4AwJSk491AvHk2AAJReGzZ,0,0.0634,216524.0
spotify:track:4Az0EgaVS9K60uIw1ZKWRV,0,0.0764,204107.0
spotify:track:4AzyYHQKBphpQonm3Hx15E,0,0.0347,169535.0
spotify:track:4B82gSvkW3OLCihMf5xTyh,3,0.0408,75840.0
spotify:track:4BAlcJ34coNhGeUNfR2qop,0,0.0493,185714.0
spotify:track:4BCGFHJU346vUKGAK1rlGw,3,0.0446,132951.0
spotify:track:4BChZPaLJtHfoJdGwJxWnu,3,0.0488,134500.0
spotify:track:4BDvXl7lGlr9kRFaYOZRPs,0,0.151,124557.0
spotify:track:4BHSjbYylfOH5WAGusDyni,1,0.196,160293.0
spotify:track:4BHzQ9C00ceJxfG16AlNWb,1,0.103,223080.0
spotify:track:4BLf6MMbXQmSMrNhW1yomw,3,0.118,311547.0
spotify:track:4BNp611Onx69eGJRk7Mr7n,1,0.0359,189516.0
spotify:track:4BSDlUko68jeNYQN5ieDDs,0,0.075,95000.0
spotify:track:4BSUpjNIIuy766fewPrcvH,3,0.0336,207441.0
spotify:track:4BUCpQw49wqk1OkTrH79uB,0,0.025,147120.0
spotify:track:4BWeiQqewm0kp0OmU7iGTx,3,0.0613,1837872.0
spotify:track:4BWs1bcs60wjW56SyoHjQi,0,0.047,486000.0
spotify:track:4BYNJkHlcjyOsPtJN1U1BF,1,0.0379,175200.0
spotify:track:4Ban6RXVIZN0oahDoOEj5k,1,0.0311,142540.0
spotify:track:4BbCVYM5NdZWB7NHLdKkDT,3,0.166,150000.0
spotify:track:4Be7nKSjLG0iWmt0OJXEks,3,0.0504,129500.0
spotify:track:4BfRDZLIiznSnwU7DdDL9N,1,0.0544,219413.0
spotify:track:4BfXAxcuOyPRWcUHCasVit,1,0.161,199413.0
spotify:track:4BiJBJMqElSfOM9Swyi8px,1,0.0465,162162.0
spotify:track:4BiTUYPQA9kpxlmV58whCW,0,0.0303,274135.0
spotify:track:4BiiOzZCrXEzHRLYcYFiD5,1,0.0958,180120.0
spotify:track:4BmPTpXnae3IwwXAcK0byT,1,0.0566,240010.0
spotify:track:4Bnb8yGExmU2tLroKWmmtf,3,0.141,147391.0
spotify:track:4BodkdQk2Ouo6BFbLqoWtG,1,0.0232,218587.0
spotify:track:4C0P5aJsVTkqXgVeAl83Iy,1,0.0892,284227.0
spotify:track:4C0rGNpTIPTCVRiT4XKYMa,1,0.0289,190613.0
spotify:track:4C35zLQBHI1qFsVgfQtiWB,1,0.0272,256256.0
spotify:track:4CA5GAc6d6zM2ft0MbQ1BW,0,0.027,219387.0
spotify:track:4CCsZbbjFlXnoakqnak5KJ,0,0.0351,125000.0
spotify:track:4CFJuKGq5CiGF95M2Jrw3S,1,0.0745,191935.0
spotify:track:4CGEae8XQYImfCr5FkN7YS,3,0.0312,180163.0
spotify:track:4CGGIk81BvfCZiscwFP6t0,1,0.171,228361.0
spotify:track:4CJk8MsMYM1y9ve1jpG9Pz,3,0.0384,132375.0
spotify:track:4CLsb7ez7t34HvssXLUlTY,1,0.0287,156000.0
spotify:track:4CTmMZznjMORw49F4HK8u5,3,0.0337,154261.0
spotify:track:4CVWIsG2F3ggixz8t4WHql,3,0.04,603000.0
spotify:track:4CY6cKzLeYXBub7Mt8BhPx,0,0.422,116553.0
spotify:track:4CbrNGvwVjneG8Nk9YQqMR,1,0.0805,173640.0
spotify:track:4ChwSognLjwFYUYgPWQf5y,0,0.313,136109.0
spotify:track:4CkgMiMqZ5JzW9iYXSTMTL,0,0.0495,285107.0
spotify:track:4CljbmSSCk6phQX3R8uSLp,3,0.0444,122417.0
spotify:track:4CloynOR4fSli5GRzHRGWR,1,0.0338,164848.0
spotify:track:4Cn3jeDKxrpxJwRjbc5GFB,0,0.032,281240.0
spotify:track:4CsqsQbVAJS2imnHueacxP,1,0.0403,201326.0
spotify:track:4CvzxUEgqlN2aHUQHDRnls,3,0.0615,167202.0
spotify:track:4CwnUUiKf86h7nu11EFTat,0,0.0406,151111.0
spotify:track:4CyGEwdsofj9jRkLDllH8m,3,0.0487,225887.0
spotify:track:4D3v7xMHUcTMKiqnbqQvfP,0,0.148,230227.0
spotify:track:4D6TpthzUVNTjWQqfBW5Kb,0,0.0389,62253.0
spotify:track:4D6zE4Hj9hkLvDs4AsegVR,1,0.079,128845.0
spotify:track:4D79UdvYGsjVxaiJmrbGeF,1,0.13,182001.0
spotify:track:4D8NOZVCNZBfXNO8VZ3PXM,1,0.0994,170841.0
spotify:track:4D9x5vspTnXAps1vSuCKER,2,0.0576,217733.0
spotify:track:4DDD2P6dJurAgk3IYWqK3p,0,0.0796,204653.0
spotify:track:4DEodNc5zttV2UGiKMqtGw,1,0.104,357747.0
spotify:track:4DHXSgJLsgxmnuTDSDTLB3,2,0.0587,485720.0
spotify:track:4DR4RS3Pw0PGa8wIaOUOq6,1,0.0327,265613.0
spotify:track:4DRAtg05eILAvO5s7q6LKI,1,0.175,119125.0
spotify:track:4DSlgCK59DficPnapF5kTE,3,0.0318,168749.0
spotify:track:4DWyAq9ExNPogDaduac3Ym,0,0.243,183481.0
spotify:track:4DZ1owekDuxYANUMiqe4mA,1,0.26,173684.0
spotify:track:4DZunr1wxsJRp3RsW7xlYE,1,0.0438,173537.0
spotify:track:4DccX20AEk2LUgaDht4eHt,1,0.0563,195467.0
spotify:track:4Dech2aFB9vMxRFF4rJAM1,1,0.32,237785.0
spotify:track:4DfnF2XXzbel64cvlYh8gG,0,0.0416,248267.0
spotify:track:4DfrrlI4CXgm2MxCpHMTYJ,3,0.0477,154288.0
spotify:track:4Dfyj8N1JXOJW6ShH2e8fi,3,0.0351,149954.0
spotify:track:4Dh7eyJf2nJgPfpQAOiL7z,3,0.108,224000.0
spotify:track:4Dhic5lCf3U1nefagM5zwy,0,0.0418,132360.0
spotify:track:4Dl3nMVergQ0SDDhqXG7Jq,1,0.158,153606.0
spotify:track:4DmJUNY2LJhbl4ClUpa38T,1,0.0326,189653.0
spotify:track:4DomI8yMoXvIJCBfOPc7Fa,1,0.0446,172098.0
spotify:track:4DpBfWl3q8e0gGB76lAaox,1,0.0556,229009.0
spotify:track:4DpNNXFMMxQEKl7r0ykkWA,1,0.0475,179867.0
spotify:track:4Dq75eGDLZGM9EGP0XHbo2,2,0.0446,251880.0
spotify:track:4Ds5CMLMW2LAWkixQGbj0S,0,0.0267,241531.0
spotify:track:4Dt5D7C91mjDBMyk45CDvl,0,0.0307,272880.0
spotify:track:4DuE7W3HEq037BuHzas2Ym,2,0.0766,204040.0
spotify:track:4E1618pT9xUjZQ2tbLllf0,0,0.0347,270429.0
spotify:track:4E4MObyroJFHO9BxIMCkOS,2,0.0268,170138.0
spotify:track:4E5jKJGrswkfkjQ4e0VsgH,3,0.0328,176000.0
spotify:track:4E7ZbuJH3NddjnMWLstkRq,1,0.156,182465.0
spotify:track:4EAdQ6WNFxJwaWTTrdmqZi,0,0.0428,142329.0
spotify:track:4EDijkJdHBZZ0GwJ12iTAj,0,0.124,111640.0
spotify:track:4EJLjbM1gGjy8UlhtMY44C,2,0.0681,333867.0
spotify:track:4EKTLzgEPHij7hKpqjuZH5,1,0.0554,204271.0
spotify:track:4ENLk4w4WzNlPpCMDCX77W,3,0.0525,181989.0
spotify:track:4EOJcEEf9rLNdr2InmsTxu,1,0.0324,232059.0
spotify:track:4EQTofcdb1EfwkBSa306ye,0,0.0345,292560.0
spotify:track:4ETQzZdnRJwaoFIPQy3GJv,0,0.0298,213987.0
spotify:track:4EZIrBbmC9MqtxXNUrlho4,3,0.116,210490.0
spotify:track:4EcVaop8xvGsniLQTCnyyC,0,0.0313,315667.0
spotify:track:4EchqUKQ3qAQuRNKmeIpnf,2,0.0337,180160.0
spotify:track:4Ei691AKbjiGscPcMUdA4s,1,0.0848,313085.0
spotify:track:4EiHbU8UempN5UFDBRW1kh,2,0.458,117178.0
spotify:track:4EzHHP0aoeLvFMvkzvvCMm,1,0.218,90349.0
spotify:track:4F2pxFgrw7se27gSdxH1G4,0,0.275,150000.0
spotify:track:4F7GcPH79KzsQfNphjtkGx,1,0.0347,176453.0
spotify:track:4F9djVRlkypOycFnPbvFDX,0,0.0989,232340.0
spotify:track:4FCFvZbHADzbz0XZdsDsGN,0,0.0337,332431.0
spotify:track:4FE9SgxcOoCNuGnaaU8TXz,0,0.0263,311227.0
spotify:track:4FEr6dIdH6EqLKR0jB560J,2,0.0421,413347.0
spotify:track:4FF4q2qyOsFhRavZ0bdVXT,0,0.0329,221693.0
spotify:track:4FHu9bOzBjZurx89CMa42L,1,0.484,223507.0
spotify:track:4FIGor0hvkEyu8ZAnjWAe7,1,0.0557,138796.0
spotify:track:4FILjWLfV7XwMXzIoJ5XH6,1,0.0897,153652.0
spotify:track:4FJ9XTv7LWgthArYKQxPn1,3,0.0578,63000.0
spotify:track:4FKcUaYwFOi4dvze3DdQld,3,0.0305,124493.0
spotify:track:4FMkDzhmRXcuVtro4KqV1s,0,0.458,231800.0
spotify:track:4FZOSDwALdWxcGcRbwXWJ8,1,0.18,204290.0
spotify:track:4FcZBCb6dANhvsEnFlgJwG,2,0.0632,282823.0
spotify:track:4FjT3dqUW2Uq0R3pMz5V7C,1,0.0549,244480.0
spotify:track:4FjTHMhR1harJaXS1ktoJv,1,0.0398,174545.0
spotify:track:4FlzROBfce24I2496gaVFb,1,0.243,385567.0
spotify:track:4FpiEaFKllUZJmZAzALsY6,0,0.0357,215471.0
spotify:track:4Fqi64Oe2RRrKXTR9r6DWa,0,0.0272,183667.0
spotify:track:4FxXSv3hIr1wQAZeGAViEl,2,0.0623,282307.0
spotify:track:4FyhxFqqCmjOyjDyOXKbBT,1,0.035,234254.0
spotify:track:4G77iJqwT8PGScFHNDRs3b,1,0.229,114545.0
spotify:track:4G8gkOterJn0Ywt6uhqbhp,1,0.0627,186813.0
spotify:track:4GBWvw48RFr6WQDSvFJ5yh,3,0.0416,137520.0
spotify:track:4GCyDPhlNcLJa9mUIQCxSj,1,0.0627,238080.0
spotify:track:4GL8hK0rhcjCrJQx0x6WEx,1,0.234,161500.0
spotify:track:4GMvQ5bz4fJohjz1wpx1xx,3,0.0381,139092.0
spotify:track:4GSDkZt7GcmzBWmsMcpaVO,1,0.0644,164010.0
spotify:track:4GZjsxvcs903N3wvlXCfed,3,0.046,160007.0
spotify:track:4Gd9PUEuOTOJtbgd4YxLXM,0,0.0276,219320.0
spotify:track:4GfDzOMBopSli26xyPja2T,2,0.321,147937.0
spotify:track:4Gmdm6oRVwJgsM8gYnwRoE,1,0.0347,190467.0
spotify:track:4GrRuaI50smHvYDaz3fFM7,0,0.0379,235636.0
spotify:track:4GuZMzKXJSoWhwHUqRa0fm,0,0.0288,127973.0
spotify:track:4Gy2IBlYAHZL2q0yx4O6SF,2,0.0411,195880.0
spotify:track:4H0fcFytpj3k8uxbV4LDyD,3,0.0448,217500.0
spotify:track:4H25DIvtlGNNpebcxNqJZE,0,0.0443,208000.0
spotify:track:4H3rqFTUsyeMOLhTXjxmDn,1,0.162,228341.0
spotify:track:4H9aMftedBe0UEHv0IXYgQ,0,0.0316,257583.0
spotify:track:4HA2jo7wkMdN1lmLO6ryzE,1,0.0512,209520.0
spotify:track:4HBZA5flZLE435QTztThqH,1,0.0418,228482.0
spotify:track:4HCLRrEkggOIRUxcOYzCDR,0,0.027,302921.0
spotify:track:4HCsxaiFhQ5J6JZbsv9TUm,3,0.0417,183290.0
spotify:track:4HErQoBzojA9iPhHE92QKO,0,0.0462,133120.0
spotify:track:4HIms9Wrmz7A1aLOlSCLq8,3,0.0715,61000.0
spotify:track:4HK5ywZK0apbfydx2yXcaD,1,0.0485,137840.0
spotify:track:4HMfSzk0UsiRhulF0eb1M9,1,0.0357,236333.0
spotify:track:4HP7ZEPa8nCVhKsGK9gzKM,1,0.0331,265519.0
spotify:track:4HQEDrFbkrVo43WTtHCoDF,1,0.207,96617.0
spotify:track:4HRWIVz78yFcWNbZSKzDYY,0,0.0565,209178.0
spotify:track:4HSAJpNocVNJbwbQvtCMdO,1,0.178,236480.0
spotify:track:4HWadIQagwXOjf14aUD6qg,0,0.0348,287812.0
spotify:track:4HadYIhNfy7evMUI5W6wEc,0,0.053,456762.0
spotify:track:4HbeGjbt7u3pvwDk1vN7P0,0,0.038,248965.0
spotify:track:4HcDu9IGRCvSTJE4yW5Ugv,1,0.0303,196907.0
spotify:track:4HfLQJtVT1KiX1eVedDyTm,0,0.0507,188000.0
spotify:track:4HgG9qvhKPOTsAjxvkhH9h,3,0.0771,156867.0
spotify:track:4Hh6lJfX2pOVPqdfJ8GmZv,0,0.0293,115189.0
spotify:track:4HhziK4Fd1Fbro0FE8v0Al,3,0.0525,1200000.0
spotify:track:4HpIh5wWfkq5sSuCLLSwYR,2,0.0613,124173.0
spotify:track:4Hr7Rkc7Ng4g0g14gkgGwx,1,0.0477,174677.0
spotify:track:4HsMJoIpVn183wmRa2aEZr,1,0.0422,194500.0
spotify:track:4HuUT7rzOHjN6ReLKDpoc5,1,0.0732,286587.0
spotify:track:4Hv5v7m4C30wrSauyxJJBN,3,0.0462,162115.0
spotify:track:4HwUDalB30KzSQVbSbr4je,0,0.0321,197882.0
spotify:track:4I78jaPQabMpxyD6EV0buq,0,0.0268,253044.0
spotify:track:4I81Bs7uyZNzBZFYRNsU9t,2,0.131,131817.0
spotify:track:4IC1c5WgaeW1k3kAB7VMTH,2,0.103,144677.0
spotify:track:4IEGZYUSKkgWMy8vpp1Z7H,0,0.0832,248500.0
spotify:track:4IMvgp0WZqr9mRqpEvDKxI,1,0.0687,220333.0
spotify:track:4INDiWSKvqSKDEu7mh8HFz,1,0.0759,257400.0
spotify:track:4IOctw1cazCa6LCA0KCz9D,2,0.106,134205.0
spotify:track:4IQoybTLoaPTouWQmQlsu9,0,0.0324,258880.0
spotify:track:4IRtFGXzilIGH7dsV7rCXx,3,0.025,147200.0
spotify:track:4IU1RL4BKvFyXtbTwaHAvW,1,0.029,211387.0
spotify:track:4IXy6PhYpyMUVGsZH1NeKT,0,0.0527,151334.0
spotify:track:4IYoyOVK9oQyJS1QZt5Vyj,0,0.0232,233677.0
spotify:track:4IhKLu7Vk3j2TLmnFPl6To,1,0.0392,218893.0
spotify:track:4IoWprg6W4DxHjxm1Pi4KT,2,0.0487,218500.0
spotify:track:4Ir2UxDlAm01qmv3eSZYlP,2,0.0439,206602.0
spotify:track:4IsHMzDbRE8q5Z4ALsQj3o,3,0.0592,230500.0
spotify:track:4It2tsHgHW7gdEDCh0Jfo8,1,0.08,220250.0
spotify:track:4J0DbyODwZJcmIAiTSJfMF,0,0.0298,180693.0
spotify:track:4J4zx8xGJpuGndrVc06KaT,0,0.0438,239835.0
spotify:track:4J6SkLsDpuN7R52TokaDQk,1,0.0478,202789.0
spotify:track:4J7CKHCF3mdL4diUsmW8lq,2,0.0841,184280.0
spotify:track:4J7kguCkjsAzsR5Iv8RPmV,0,0.24,169012.0
spotify:track:4JDCehi2qnkGoyHyuMaBFf,0,0.0283,219429.0
spotify:track:4JFZ0ilVg7CenXhnDcJb4u,0,0.0765,160107.0
spotify:track:4JGD5NiVmKVGBjVysCvKIw,3,0.039,179602.0
spotify:track:4JGkSbpXu1ufwkZhC4PFZJ,0,0.0325,397067.0
spotify:track:4JIusnGNc7CbPGujsbik7o,1,0.284,211702.0
spotify:track:4JIzLIwxXr6nwBqhsU2EOy,3,0.0509,156000.0
spotify:track:4JJr5dNWuJ6mOmPUBkQ4I8,1,0.0296,269000.0
spotify:track:4JLcAU2xY90qTkTSNM1lUa,0,0.0537,162447.0
spotify:track:4JQRejmcyPt70fvXvoiw8t,1,0.438,133869.0
spotify:track:4JUPEh2DVSXFGExu4Uxevz,1,0.365,177813.0
spotify:track:4JWsO1jRVhYW8GnMhtKJEH,1,0.0443,172757.0
spotify:track:4JaLkM90MJutDAl5jD9BZX,2,0.0839,199720.0
spotify:track:4JbMuK5VBQEBT7JSH2ogcg,1,0.0956,142107.0
spotify:track:4JdNILwCaymZu4deZ3trT1,1,0.0267,148549.0
spotify:track:4JiEyzf0Md7KEFFGWDDdCr,1,0.0415,336000.0
spotify:track:4JlWuaAEZss5M4nEGkSJXJ,0,0.0376,196240.0
spotify:track:4JpAOAqjjv9GFrbASIOGLa,3,0.061,215156.0
spotify:track:4JqKOJ0He8ZtfN0lOBVUFT,3,0.0426,232065.0
spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,1,0.0428,280070.0
spotify:track:4JvFNFTjEtZyEzh8w0YzHF,1,0.0344,246707.0
spotify:track:4JwjzS9WFkWlpzGCwh82fn,1,0.0241,314840.0
spotify:track:4Jz4bjXeiF2SXVj9P4YfY5,1,0.0376,189933.0
spotify:track:4K06PO78fW4mnBVenxGNob,1,0.0838,181661.0
spotify:track:4K5F02hRfBL8m1s0QXs6bO,0,0.0733,205601.0
spotify:track:4K5RujJ9IOPKEfTBDvunHS,3,0.0336,96000.0
spotify:track:4KAKANxhvQfvUgIM9Frg3H,1,0.0687,139780.0
spotify:track:4KCfCctnZQd5mem6S3HhKi,1,0.465,538280.0
spotify:track:4KFcmYICCe24YbAxAWEQAW,3,0.167,86000.0
spotify:track:4KGq63QyNHWz44M5S6PWGo,1,0.0475,204490.0
spotify:track:4KHX9aTBDZ6yryY3l1XD7e,3,0.0451,168000.0
spotify:track:4KIoUrQlMx3PFtRmPNbgAv,0,0.0349,248527.0
spotify:track:4KJD5NGqKXDMPvHbXg8ILX,0,0.0347,280933.0
spotify:track:4KLL6ZPG9qZMdRV9ikrO1L,3,0.0365,249165.0
spotify:track:4KMKzcfWBIrFSygvxQ0MJJ,3,0.0378,172000.0
spotify:track:4KROoGIaPaR1pBHPnR3bwC,0,0.0402,124001.0
spotify:track:4KTzOdvhqcsTTj0Eft5SRt,3,0.0663,244000.0
spotify:track:4Ka1IL0p2YhEwH0fY1lAnk,0,0.0298,230480.0
spotify:track:4KgmnR4ODnKM9MXrMRCULd,0,0.0408,230063.0
spotify:track:4KhC4WInpoZJIMzsZcgNtw,1,0.0751,194667.0
spotify:track:4KhP19nBIRnmTQSVpQ4nT0,2,0.0421,222760.0
spotify:track:4KlIxEIb7EQdodWP5xfbah,0,0.0432,169978.0
spotify:track:4KlL5Bwlm4yHYxr0B2rHci,0,0.0396,193080.0
spotify:track:4KqBoq7MoDJeVsvUHTjXCM,1,0.0584,129627.0
spotify:track:4KuSic9vPLVLgB5lCfeFQy,1,0.0984,170795.0
spotify:track:4L0SjCacljkjNtmM9Hvo3Y,0,0.291,154574.0
spotify:track:4L6QpiLxCLok9wZfFIdiqF,1,0.256,303931.0
spotify:track:4L85mtTxK1oisPz4RR9Lx3,3,0.0469,62000.0
spotify:track:4L9Ds4mpD3SuYoWwFUlv16,2,0.0973,185200.0
spotify:track:4L9Xaazfalm4k7zpLQQjPY,2,0.344,181509.0
spotify:track:4LCKariAZNNxcfb6SVoEGA,3,0.045,85695.0
spotify:track:4LFwNJWoj74Yd71fIr1W8x,0,0.0301,264333.0
spotify:track:4LIDPa7fcYCRZGoChrzON5,3,0.0503,120517.0
spotify:track:4LItEgzLB8sx2i7Hd6bWmd,1,0.0284,186426.0
spotify:track:4LJfsJaMLMWNpysdH5K5oS,0,0.0285,265317.0
spotify:track:4LJhJ6DQS7NwE7UKtvcM52,2,0.0692,148360.0
spotify:track:4LLHzyHBkS9LCmHEQaPOIw,0,0.113,54417.0
spotify:track:4LPNkxES0zCGn6S2Y1vmJN,1,0.0887,172342.0
spotify:track:4LQ3jOyDFMzgny8pyMuBmF,0,0.0341,204840.0
spotify:track:4LUu3bMpuxHjwPLj84rNSx,1,0.0394,242133.0
spotify:track:4LaSJQ7jNWtrEyN7eMmLjO,0,0.0356,558000.0
spotify:track:4LdtAljggvH4qzlxNxo559,0,0.0424,171013.0
spotify:track:4LeZybeSDkKG3kJj9sjJPs,3,0.0497,158276.0
spotify:track:4Li4x03VzGLRZW5B6hv0Xt,1,0.0422,214917.0
spotify:track:4LiMQ6G9n84rDUBs9wtwz6,2,0.0481,182667.0
spotify:track:4LkT6t2o3URthSNIoUQ7xc,0,0.0303,201000.0
spotify:track:4LnMz836E4F1Z3qIPxUGVR,1,0.12,193877.0
spotify:track:4M0pT9kNYndhyPw15ZDR8C,1,0.101,186395.0
spotify:track:4M8x1TR36VMQMFMbGCdoyA,1,0.0322,196215.0
spotify:track:4MAHJFnDohCykPoMpoFXuj,2,0.0421,197094.0
spotify:track:4MAxq4eEuuyE97wodPnisY,0,0.0321,193827.0
spotify:track:4MBA5divJnGAgWzJsSVqB2,3,0.0417,135000.0
spotify:track:4MM4nveoKuu7KBh70ygeJG,0,0.0396,277840.0
spotify:track:4MfCG6VMu4JSF4O9PI7qXr,0,0.0329,114440.0
spotify:track:4MfLjVBgqn4e8fBKWJk6sU,0,0.215,174735.0
spotify:track:4Mi3luEMeiDbBVYRxyUVag,0,0.0303,260493.0
spotify:track:4Mj6K0nOrLJjUckP2tJFU9,0,0.028,351310.0
